2011-12-02 17:53:16 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-02 20:59:56 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-02 21:03:54 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-05 15:28:45 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-05 15:53:01 NSL需求報表	-2147467259	[DBNETLIB][ConnectionWrite (send()).]一般網路錯誤。 查閱您的網路文件。	
2011-12-05 15:59:47 NSL需求報表	-2147217900	發生除以零的錯誤。	
2011-12-05 16:17:32 NSL需求報表	-2147467259	[DBNETLIB][ConnectionWrite (send()).]一般網路錯誤。 查閱您的網路文件。	
2011-12-05 18:42:16 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:44:03 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:44:19 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:44:56 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:47:31 訂單接收	3704	當物件關閉時，不允許操作。	
2011-12-05 18:48:15 訂單接收	5	程序呼叫或引數不正確	
2011-12-05 18:48:45 訂單接收	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2011-12-05 18:49:12 訂單接收	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2011-12-05 18:49:35 訂單接收	3001	引數中可能發生類型錯誤、超過可接受的定義範圍、或與其他引數發生衝突。	
2019-01-18 上午 09:10:08 Recordset2Excel	432	在 Automation 的運作過程中找不到檔案名稱或物件類別名稱	轉EXECL錯誤!!
2019-01-18 上午 09:10:18 排車資料回傳設定	91	沒有設定物件變數或 With 區塊變數	回傳設定確認
BestTRP	2019-01-18 上午 09:11:45	0	排車轉訂單	WMS: 0000520664,TMS: F190120001,LKYF01,0001685290,test246456          
2019-01-18 上午 09:11:45 排車資料回傳設定	91	沒有設定物件變數或 With 區塊變數	回傳設定確認
BestTRP	2019-01-18 上午 09:12:12	0	排車轉訂單	WMS: 0000520664,TMS: F190120001,LKYF01,0001685290,test246456          
2019-04-01 上午 11:18:18 BestTRP	76	找不到路徑	檔案名稱： D:\\佰事達0329拋單通知.xls
2019-04-01 下午 12:24:43 BestTRP	76	找不到路徑	檔案名稱： D:\\佰事達0329拋單通知.xls
2019-04-01 下午 12:44:26 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 12:46:18 BestTRP	70	沒有使用權限	檔案名稱： D:\\佰事達0329拋單通知.xls
2019-04-01 下午 01:02:01 BestTRP	76	找不到路徑	檔案名稱： D:\\佰事達0328拋單通知.xls
2019-04-01 下午 01:14:30 BestTRP	76	找不到路徑	檔案名稱： D:\\佰事達0329拋單通知.xls
2019-04-01 下午 02:17:39 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:17:40 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:17:41 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:17:43 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:17:44 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:17:45 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:17:45 訂單接收	91	沒有設定物件變數或 With 區塊變數	
2019-04-01 下午 02:18:20 BestTRP	70	沒有使用權限	檔案名稱： D:\\佰事達0329拋單通知.xls
2019-04-01 下午 02:18:48 BestTRP	70	沒有使用權限	檔案名稱： D:\\佰事達0329拋單通知-2.xls
2019-04-01 下午 02:19:06 訂單接收	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2019-04-26 上午 09:36:06 出車確認	-2147217873	違反 PRIMARY KEY 條件約束 'PK_SDN02T'。無法在物件 'dbo.SDN02T' 中插入重複的索引鍵。唯一索引鍵值是 (0001733812          )。	frm_OP_RouteConfirm出車確認-建立路線編號
2019-05-14 上午 09:34:25 Recordset2Excel	3367	物件已經在集合物件中。無法附加。	欄位名稱( Text 1)重複！
2019-05-24 下午 02:54:47 Recordset2Excel	1004	'Open' 方法 ('Workbooks' 物件) 失敗	請確認儲存格(0@)，資料是否有誤！
2019-05-24 下午 02:54:48 客戶/車輛/貨運公司 基本資料維護作業	91	沒有設定物件變數或 With 區塊變數	
2019-08-16 上午 09:55:34 客戶/車輛/貨運公司 基本資料維護作業	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2019-08-16 上午 09:56:26 客戶/車輛/貨運公司 基本資料維護作業	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2019-08-16 上午 09:56:46 客戶/車輛/貨運公司 基本資料維護作業	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2019-08-16 上午 09:58:11 客戶/車輛/貨運公司 基本資料維護作業	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2019-08-16 上午 09:59:14 客戶/車輛/貨運公司 基本資料維護作業	13	型態不符	
2019-08-16 上午 09:59:59 客戶/車輛/貨運公司 基本資料維護作業	13	型態不符	
2019-09-06 上午 11:34:20 Recordset2Excel	1004	無法將工作表命名為這個名稱，已經有其它的工作表、被參照到的物件函式庫、或是在 VB 中參考到的活頁簿等，使用了這個名稱。	轉EXECL錯誤!!
2019-09-06 上午 11:34:41 Recordset2Excel	1004	無法將工作表命名為這個名稱，已經有其它的工作表、被參照到的物件函式庫、或是在 VB 中參考到的活頁簿等，使用了這個名稱。	轉EXECL錯誤!!
2019-09-06 上午 11:34:44 Recordset2Excel	1004	無法將工作表命名為這個名稱，已經有其它的工作表、被參照到的物件函式庫、或是在 VB 中參考到的活頁簿等，使用了這個名稱。	轉EXECL錯誤!!
2019-09-06 上午 11:45:03 Recordset2Excel	1004	無法取用'其他訂單明細.xls'。	轉EXECL錯誤!!
2019-09-06 上午 11:45:56 Recordset2Excel	1004	無法取用'其他訂單明細.xls'。	轉EXECL錯誤!!
2019-09-06 上午 11:46:18 Recordset2Excel	1004	無法取用'杏一訂單明細.xls'。	轉EXECL錯誤!!
2019-11-05 下午 11:25:02 訂單接收	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2019-11-06 下午 03:49:08 訂單接收	3265	在所要求名稱或序數的相關集合物件中找不到此項目。	
2019-11-12 下午 06:15:00 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-11-12 下午 06:19:19 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-11-12 下午 06:20:34 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-12-12 下午 4:23:36 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-12-12 下午 4:24:49 出貨件數確認	55	檔案已開啟	
2019-12-12 下午 4:26:14 出貨件數確認	55	檔案已開啟	
2019-12-12 下午 4:26:52 出貨件數確認	55	檔案已開啟	
2019-12-12 下午 4:28:26 出貨件數確認	55	檔案已開啟	
2019-12-12 下午 4:37:16 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-12-12 下午 4:42:11 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-12-12 下午 4:44:31 出貨件數確認	-2147217887	多重步驟操作發生錯誤。請檢查每一個狀態值。	
2019-12-12 下午 4:45:37 出貨件數確認	55	檔案已開啟	
2020-03-11 下午 01:47:26 運費維護	3021	可能是 BOF 或 EOF 的值為 True，或目前的資料錄已被刪除。所要求的操作需要目前的資料錄。	
2020-03-11 下午 01:48:02 運費維護	6148	資料列數不正確	
2020-07-17 上午 09:42:59 回單檢核表	-2147467259	[DBNETLIB][ConnectionWrite (send()).]一般網路錯誤。 查閱您的網路文件。	
2020-10-08 13:38:10 回單檢核表	-2147217900	無效的資料行名稱 '外務'。	
BestTRP	2020-10-30 10:41:13	0	排車轉訂單	WMS: 0000574892,TMS: F201030164,LJSP01,0002057990,20201101366         
2020-10-30 10:41:28 排車資料回傳設定	-2147217900	接近 's' 之處的語法不正確。	回傳設定確認
BestTRP	2020-10-30 10:41:41	0	排車轉訂單	WMS: 0000574892,TMS: F201030164,LJSP01,0002057990,20201101366         
2020-10-30 10:41:50 排車資料回傳設定	-2147217900	接近 's' 之處的語法不正確。	回傳設定確認
BestTRP	2020-10-30 10:42:02	0	排車轉訂單	WMS: 0000574892,TMS: F201030164,LJSP01,0002057990,20201101366         
2020-10-30 10:42:18 排車資料回傳設定	-2147217900	接近 's' 之處的語法不正確。	回傳設定確認
BestTRP	2020-10-30 10:42:49	0	排車轉訂單	WMS: 0000574892,TMS: F201030164,LJSP01,0002057990,20201101366         
2020-12-31 10:20:14 排車資料回傳設定	-2147217900	接近 's' 之處的語法不正確。	回傳設定確認
2020-12-31 10:21:58 排車資料回傳設定	-2147217900	接近 's' 之處的語法不正確。	回傳設定確認
2021-01-25 17:57:43 BestTRP	76	找不到路徑	檔案名稱： e:\\百事訂單_20210125.xls
BestTRP	2021-02-25 10:01:40	0	排車轉訂單	WMS: 0000589537,TMS: F210225194,LJSP01,0002136262,20210301075         
BestTRP	2021-02-25 10:02:09	0	排車轉訂單	WMS: 0000589538,TMS: F210225257,LJSP01,0002136228,20210224044         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589537,TMS: F210225194,LJSP01,0002136262,20210301075         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589538,TMS: F210225195,LJSP01,0002136227,20210224043         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589539,TMS: F210225195,LJSP01,0002136264,20210301077         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589540,TMS: F210225196,LJSP01,0002136261,20210301074         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589541,TMS: F210225197,LJSP01,0002136238,20210224054         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589542,TMS: F210225198,LJSP01,0002136255,20210301068         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589543,TMS: F210225199,LJSP01,0002136274,20210301087         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589544,TMS: F210225200,LJSP01,0002136272,20210301085         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589545,TMS: F210225201,LJSP01,0002136248,20210225001         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589546,TMS: F210225202,LJSP01,0002136278,20210301091         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589547,TMS: F210225203,LJSP01,0002136282,20210301095         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589548,TMS: F210225204,LJSP01,0002136241,20210224057         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589549,TMS: F210225205,LJSP01,0002136292,20210301105         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589550,TMS: F210225206,LJSP01,0002136294,20210301107         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589551,TMS: F210225207,LJSP01,0002136251,20210225004         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589552,TMS: F210225208,LJSP01,0002136250,20210225003         
BestTRP	2021-02-25 10:13:01	0	排車轉訂單	WMS: 0000589553,TMS: F210225209,LJSP01,0002136259,20210301072         
2021-02-25 10:13:02 排車資料回傳設定	-2147217900	接近 'r' 之處的語法不正確。	回傳設定確認
BestTRP	2021-02-25 10:13:23	0	排車轉訂單	WMS: 0000589537,TMS: F210225194,LJSP01,0002136262,20210301075         
BestTRP	2021-02-25 10:13:30	0	排車轉訂單	WMS: 0000589538,TMS: F210225195,LJSP01,0002136227,20210224043         
BestTRP	2021-02-25 10:13:37	0	排車轉訂單	WMS: 0000589539,TMS: F210225195,LJSP01,0002136264,20210301077         
BestTRP	2021-02-25 10:13:42	0	排車轉訂單	WMS: 0000589540,TMS: F210225196,LJSP01,0002136261,20210301074         
BestTRP	2021-02-25 10:13:46	0	排車轉訂單	WMS: 0000589541,TMS: F210225197,LJSP01,0002136238,20210224054         
BestTRP	2021-02-25 10:13:50	0	排車轉訂單	WMS: 0000589542,TMS: F210225198,LJSP01,0002136255,20210301068         
BestTRP	2021-02-25 10:13:53	0	排車轉訂單	WMS: 0000589543,TMS: F210225199,LJSP01,0002136274,20210301087         
BestTRP	2021-02-25 10:13:56	0	排車轉訂單	WMS: 0000589544,TMS: F210225200,LJSP01,0002136272,20210301085         
BestTRP	2021-02-25 10:13:57	0	排車轉訂單	WMS: 0000589545,TMS: F210225201,LJSP01,0002136248,20210225001         
BestTRP	2021-02-25 10:14:02	0	排車轉訂單	WMS: 0000589546,TMS: F210225202,LJSP01,0002136278,20210301091         
BestTRP	2021-02-25 10:14:05	0	排車轉訂單	WMS: 0000589547,TMS: F210225203,LJSP01,0002136282,20210301095         
BestTRP	2021-02-25 10:14:08	0	排車轉訂單	WMS: 0000589548,TMS: F210225204,LJSP01,0002136241,20210224057         
BestTRP	2021-02-25 10:14:17	0	排車轉訂單	WMS: 0000589549,TMS: F210225205,LJSP01,0002136292,20210301105         
BestTRP	2021-02-25 10:14:21	0	排車轉訂單	WMS: 0000589550,TMS: F210225206,LJSP01,0002136294,20210301107         
BestTRP	2021-02-25 10:14:33	0	排車轉訂單	WMS: 0000589551,TMS: F210225207,LJSP01,0002136251,20210225004         
BestTRP	2021-02-25 10:14:36	0	排車轉訂單	WMS: 0000589552,TMS: F210225208,LJSP01,0002136250,20210225003         
BestTRP	2021-02-25 10:14:36	0	排車轉訂單	WMS: 0000589553,TMS: F210225209,LJSP01,0002136259,20210301072         
2021-02-25 10:14:47 排車資料回傳設定	-2147217900	接近 'r' 之處的語法不正確。	回傳設定確認
BestTRP	2021-02-25 10:15:08	0	排車轉訂單	WMS: 0000589537,TMS: F210225194,LJSP01,0002136262,20210301075         
BestTRP	2021-02-25 10:15:10	0	排車轉訂單	WMS: 0000589538,TMS: F210225195,LJSP01,0002136227,20210224043         
BestTRP	2021-02-25 10:15:11	0	排車轉訂單	WMS: 0000589539,TMS: F210225195,LJSP01,0002136264,20210301077         
BestTRP	2021-02-25 10:15:13	0	排車轉訂單	WMS: 0000589540,TMS: F210225196,LJSP01,0002136261,20210301074         
BestTRP	2021-02-25 10:15:14	0	排車轉訂單	WMS: 0000589541,TMS: F210225197,LJSP01,0002136238,20210224054         
BestTRP	2021-02-25 10:15:15	0	排車轉訂單	WMS: 0000589542,TMS: F210225198,LJSP01,0002136255,20210301068         
BestTRP	2021-02-25 10:15:16	0	排車轉訂單	WMS: 0000589543,TMS: F210225199,LJSP01,0002136274,20210301087         
BestTRP	2021-02-25 10:15:17	0	排車轉訂單	WMS: 0000589544,TMS: F210225200,LJSP01,0002136272,20210301085         
BestTRP	2021-02-25 10:15:17	0	排車轉訂單	WMS: 0000589545,TMS: F210225201,LJSP01,0002136248,20210225001         
BestTRP	2021-02-25 10:15:18	0	排車轉訂單	WMS: 0000589546,TMS: F210225202,LJSP01,0002136278,20210301091         
BestTRP	2021-02-25 10:15:18	0	排車轉訂單	WMS: 0000589547,TMS: F210225203,LJSP01,0002136282,20210301095         
BestTRP	2021-02-25 10:15:19	0	排車轉訂單	WMS: 0000589548,TMS: F210225204,LJSP01,0002136241,20210224057         
BestTRP	2021-02-25 10:15:20	0	排車轉訂單	WMS: 0000589549,TMS: F210225205,LJSP01,0002136292,20210301105         
BestTRP	2021-02-25 10:15:20	0	排車轉訂單	WMS: 0000589550,TMS: F210225206,LJSP01,0002136294,20210301107         
BestTRP	2021-02-25 10:15:21	0	排車轉訂單	WMS: 0000589551,TMS: F210225207,LJSP01,0002136251,20210225004         
BestTRP	2021-02-25 10:15:21	0	排車轉訂單	WMS: 0000589552,TMS: F210225208,LJSP01,0002136250,20210225003         
BestTRP	2021-02-25 10:15:22	0	排車轉訂單	WMS: 0000589553,TMS: F210225209,LJSP01,0002136259,20210301072         
2021-02-25 10:15:24 排車資料回傳設定	-2147217900	接近 'r' 之處的語法不正確。	回傳設定確認
BestTRP	2021-02-25 10:15:40	0	排車轉訂單	WMS: 0000589537,TMS: F210225194,LJSP01,0002136262,20210301075         
BestTRP	2021-02-25 10:15:41	0	排車轉訂單	WMS: 0000589538,TMS: F210225195,LJSP01,0002136227,20210224043         
BestTRP	2021-02-25 10:15:41	0	排車轉訂單	WMS: 0000589539,TMS: F210225195,LJSP01,0002136264,20210301077         
BestTRP	2021-02-25 10:15:42	0	排車轉訂單	WMS: 0000589540,TMS: F210225196,LJSP01,0002136261,20210301074         
BestTRP	2021-02-25 10:15:42	0	排車轉訂單	WMS: 0000589541,TMS: F210225197,LJSP01,0002136238,20210224054         
BestTRP	2021-02-25 10:15:43	0	排車轉訂單	WMS: 0000589542,TMS: F210225198,LJSP01,0002136255,20210301068         
BestTRP	2021-02-25 10:15:43	0	排車轉訂單	WMS: 0000589543,TMS: F210225199,LJSP01,0002136274,20210301087         
BestTRP	2021-02-25 10:15:43	0	排車轉訂單	WMS: 0000589544,TMS: F210225200,LJSP01,0002136272,20210301085         
BestTRP	2021-02-25 10:15:44	0	排車轉訂單	WMS: 0000589545,TMS: F210225201,LJSP01,0002136248,20210225001         
BestTRP	2021-02-25 10:15:44	0	排車轉訂單	WMS: 0000589546,TMS: F210225202,LJSP01,0002136278,20210301091         
BestTRP	2021-02-25 10:15:44	0	排車轉訂單	WMS: 0000589547,TMS: F210225203,LJSP01,0002136282,20210301095         
BestTRP	2021-02-25 10:15:45	0	排車轉訂單	WMS: 0000589548,TMS: F210225204,LJSP01,0002136241,20210224057         
BestTRP	2021-02-25 10:15:45	0	排車轉訂單	WMS: 0000589549,TMS: F210225205,LJSP01,0002136292,20210301105         
BestTRP	2021-02-25 10:15:46	0	排車轉訂單	WMS: 0000589550,TMS: F210225206,LJSP01,0002136294,20210301107         
BestTRP	2021-02-25 10:15:46	0	排車轉訂單	WMS: 0000589551,TMS: F210225207,LJSP01,0002136251,20210225004         
BestTRP	2021-02-25 10:15:47	0	排車轉訂單	WMS: 0000589552,TMS: F210225208,LJSP01,0002136250,20210225003         
BestTRP	2021-02-25 10:15:47	0	排車轉訂單	WMS: 0000589553,TMS: F210225209,LJSP01,0002136259,20210301072         
2021-02-25 10:15:58 排車資料回傳設定	-2147217900	接近 'r' 之處的語法不正確。	回傳設定確認
BestTRP	2021-02-25 10:16:10	0	排車轉訂單	WMS: 0000589537,TMS: F210225194,LJSP01,0002136262,20210301075         
BestTRP	2021-02-25 10:16:15	0	排車轉訂單	WMS: 0000589538,TMS: F210225195,LJSP01,0002136227,20210224043         
BestTRP	2021-02-25 10:16:15	0	排車轉訂單	WMS: 0000589539,TMS: F210225195,LJSP01,0002136264,20210301077         
BestTRP	2021-02-25 10:16:16	0	排車轉訂單	WMS: 0000589540,TMS: F210225196,LJSP01,0002136261,20210301074         
BestTRP	2021-02-25 10:16:16	0	排車轉訂單	WMS: 0000589541,TMS: F210225197,LJSP01,0002136238,20210224054         
BestTRP	2021-02-25 10:16:16	0	排車轉訂單	WMS: 0000589542,TMS: F210225198,LJSP01,0002136255,20210301068         
BestTRP	2021-02-25 10:16:17	0	排車轉訂單	WMS: 0000589543,TMS: F210225199,LJSP01,0002136274,20210301087         
BestTRP	2021-02-25 10:16:17	0	排車轉訂單	WMS: 0000589544,TMS: F210225200,LJSP01,0002136272,20210301085         
BestTRP	2021-02-25 10:16:17	0	排車轉訂單	WMS: 0000589545,TMS: F210225201,LJSP01,0002136248,20210225001         
BestTRP	2021-02-25 10:16:17	0	排車轉訂單	WMS: 0000589546,TMS: F210225202,LJSP01,0002136278,20210301091         
BestTRP	2021-02-25 10:16:18	0	排車轉訂單	WMS: 0000589547,TMS: F210225203,LJSP01,0002136282,20210301095         
BestTRP	2021-02-25 10:16:19	0	排車轉訂單	WMS: 0000589548,TMS: F210225204,LJSP01,0002136241,20210224057         
BestTRP	2021-02-25 10:16:20	0	排車轉訂單	WMS: 0000589549,TMS: F210225205,LJSP01,0002136292,20210301105         
BestTRP	2021-02-25 10:16:20	0	排車轉訂單	WMS: 0000589550,TMS: F210225206,LJSP01,0002136294,20210301107         
BestTRP	2021-02-25 10:16:20	0	排車轉訂單	WMS: 0000589551,TMS: F210225207,LJSP01,0002136251,20210225004         
BestTRP	2021-02-25 10:16:21	0	排車轉訂單	WMS: 0000589552,TMS: F210225208,LJSP01,0002136250,20210225003         
